ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
13359.8669507	111.224	8.39	105.762	74.37	30711.2914288	0	0	699	10	665	466	25	7	24	17	5	0	2993.5237119197845	500	2993.5237119197845	495	1.0	
12759.5040239	132.344	10.0730337079	65.6235955056	46.5224719101	30711.2914288	1	323	531	17.0	504.0	354.0	11	7.0	24.0	17.0	6	0	723.2495446205139	1000	3716.7732565402985	652	34.8	
13129.5771686	145.976	10.0104986877	58.6036745407	41.6089238845	30711.2914288	2	443	531	17.0	504.0	354.0	1	7.0	24.0	17.0	8	0	1919.5471074581146	1500	5636.320363998413	959	36.06666666666667	
13601.7993078	159.908	9.90176322418	54.3098236776	38.5768261965	30711.2914288	3	547	496	17.0	352.0	249.0	4	7.0	24.0	17.0	8	0	1957.8389637470245	2000	7594.159327745438	1280	36.0	
13874.2600445	172.1	10.3675417661	57.2601431981	40.6873508353	30711.2914288	4	629	496	17.0	293.0	207.0	10	7.0	24.0	17.0	11	0	1701.8598861694336	2500	9296.019213914871	1612	35.519999999999996	
14588.1566809	169.662	10.4631828979	59.6057007126	42.3705463183	30711.2914288	5	709	497	17.0	315.0	222.0	12	7.0	24.0	17.0	12	0	1738.4330241680145	3000	11034.452238082886	1933	35.56666666666666	
14826.6136602	164.836	10.3242574257	60.6386138614	43.1361386139	30711.2914288	6	806	499	17.0	358.0	255.0	3	7.0	24.0	17.0	12	0	1675.0715610980988	3500	12709.523799180984	2248	35.77142857142857	
14906.6576764	179.352	10.527638191	66.1180904523	46.9874371859	30711.2914288	7	909	492	17.0	537.0	379.0	4	7.0	24.0	17.0	13	0	1659.1649599075317	4000	14368.688759088516	2570	35.75	
15905.7634735	181.652	10.6736842105	71.2289473684	50.6157894737	30711.2914288	8	1030	471	17.0	492.0	347.0	3	7.0	24.0	17.0	14	0	1783.4275159835815	4500	16152.116275072098	2854	36.577777777777776	
16131.0767108	174.566	10.6631299735	63.6604774536	45.2838196286	31896.4552233	9	1154	470	17.0	453.0	321.0	23	7.0	24.0	17.0	15	0	1567.668244600296	5000	17719.784519672394	3145	37.1	
16426.4172651	173.016	11.0454545455	71.5732323232	50.8813131313	31896.4552233	10	1259	470	17.0	463.0	326.0	7	7.0	24.0	17.0	18	0	1776.5625541210175	5500	19496.34707379341	3445	37.36363636363637	
16804.200451	196.804	11.0816326531	71.3367346939	50.7168367347	31896.4552233	11	1368	471	17.0	732.0	515.0	8	7.0	24.0	17.0	20	0	1666.954405784607	6000	21163.30147957802	3748	37.53333333333333	
17147.4024263	202.48	11.2267002519	69.6675062972	49.5919395466	31896.4552233	12	1472	464	17.0	548.0	388.0	31	7.0	24.0	17.0	20	0	1685.9445996284485	6500	22849.246079206467	4068	37.41538461538462	
18075.7216824	213.374	11.4795918367	70.1045918367	49.9260204082	31896.4552233	13	1581	482	17.0	281.0	199.0	34	7.0	24.0	17.0	20	0	1669.298248052597	7000	24518.544327259064	4365	37.642857142857146	
